Command line: spell_chain.py
Total duration: 187.91s
File: G:\Autres\DofusDamageCalculator\stats.py
File duration: 56.683s (30.16%)
Line #|      Hits|         Time| Time per hit|      %|Source code
    42|         0|            0|            0|  0.00%|            )
    43|         0|            0|            0|  0.00%|
    44|        34|            0|            0|  0.00%|def _is_private(cls_name, name):
    45|         0|            0|            0|  0.00%|    # do not use `re` as `re` imports `enum`
    46|        34|            0|            0|  0.00%|    pattern = '_%s__' % (cls_name, )
    47|        29|            0|            0|  0.00%|    if (
    48|        34|            0|            0|  0.00%|            len(name) >= 5
    49|        29|            0|            0|  0.00%|            and name.startswith(pattern)
    50|         0|            0|            0|  0.00%|            and name[len(pattern)] != '_'
    51|         0|            0|            0|  0.00%|            and (name[-1] != '_' or name[-2] != '_')
    52|         0|            0|            0|  0.00%|        ):
    53|         0|            0|            0|  0.00%|        return True
    54|         0|            0|            0|  0.00%|    else:
    55|        34|            0|            0|  0.00%|        return False
    56|         0|            0|            0|  0.00%|
    57|         0|            0|            0|  0.00%|def _make_class_unpicklable(cls):
    58|         0|            0|            0|  0.00%|    """
    59|         0|            0|            0|  0.00%|    Make the given class un-picklable.
    60|         0|            0|            0|  0.00%|    """
    61|         0|            0|            0|  0.00%|    def _break_on_call_reduce(self, proto):
    62|         0|            0|            0|  0.00%|        raise TypeError('%r cannot be pickled' % self)
    63|         0|            0|            0|  0.00%|    cls.__reduce_ex__ = _break_on_call_reduce
    64|         0|            0|            0|  0.00%|    cls.__module__ = '<unknown>'
    65|         0|            0|            0|  0.00%|
    66|         0|            0|            0|  0.00%|_auto_null = object()
    67|         0|            0|            0|  0.00%|class auto:
    68|         0|            0|            0|  0.00%|    """
    69|         0|            0|            0|  0.00%|    Instances are replaced with an appropriate value in Enum class suites.
    70|         0|            0|            0|  0.00%|    """
    71|         0|            0|            0|  0.00%|    value = _auto_null
    72|         0|            0|            0|  0.00%|
    73|         0|            0|            0|  0.00%|
    74|         0|            0|            0|  0.00%|class _EnumDict(dict):
    75|         0|            0|            0|  0.00%|    """
    76|         0|            0|            0|  0.00%|    Track enum member order and ensure member names are not reused.
    77|         0|            0|            0|  0.00%|
    78|         0|            0|            0|  0.00%|    EnumMeta will use the names found in self._member_names as the
    79|         0|            0|            0|  0.00%|    enumeration member names.
    80|         0|            0|            0|  0.00%|    """
    81|         3|            0|            0|  0.00%|    def __init__(self):
    82|         3|            0|            0|  0.00%|        super().__init__()
    83|         3|            0|            0|  0.00%|        self._member_names = []
    84|         3|            0|            0|  0.00%|        self._last_values = []
    85|         3|            0|            0|  0.00%|        self._ignore = []
    86|         3|            0|            0|  0.00%|        self._auto_called = False
    87|         0|            0|            0|  0.00%|
    88|        34|            0|            0|  0.00%|    def __setitem__(self, key, value):
    89|         0|            0|            0|  0.00%|        """
    90|         0|            0|            0|  0.00%|        Changes anything not dundered or not a descriptor.
    91|         0|            0|            0|  0.00%|
    92|         0|            0|            0|  0.00%|        If an enum member name is used twice, an error is raised; duplicate
    93|         0|            0|            0|  0.00%|        values are not checked for.
    94|         0|            0|            0|  0.00%|
    95|         0|            0|            0|  0.00%|        Single underscore (sunder) names are reserved.
    96|         0|            0|            0|  0.00%|        """
    97|        34|            0|            0|  0.00%|        if _is_private(self._cls_name, key):
(call)|        34|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:44 _is_private
    98|         0|            0|            0|  0.00%|            import warnings
    99|         0|            0|            0|  0.00%|            warnings.warn(
   100|         0|            0|            0|  0.00%|                    "private variables, such as %r, will be normal attributes in 3.10"
   101|         0|            0|            0|  0.00%|                        % (key, ),
   102|         0|            0|            0|  0.00%|                    DeprecationWarning,
   103|         0|            0|            0|  0.00%|                    stacklevel=2,
   104|         0|            0|            0|  0.00%|                    )
   105|        34|            0|            0|  0.00%|        if _is_sunder(key):
(call)|        34|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:33 _is_sunder
   106|         3|            0|            0|  0.00%|            if key not in (
   107|         0|            0|            0|  0.00%|                    '_order_', '_create_pseudo_member_',
   108|         0|            0|            0|  0.00%|                    '_generate_next_value_', '_missing_', '_ignore_',
   109|         0|            0|            0|  0.00%|                    ):
   110|         0|            0|            0|  0.00%|                raise ValueError('_names_ are reserved for future Enum use')
   111|         3|            0|            0|  0.00%|            if key == '_generate_next_value_':
   112|         0|            0|            0|  0.00%|                # check if members already defined as auto()
   113|         3|            0|            0|  0.00%|                if self._auto_called:
   114|         0|            0|            0|  0.00%|                    raise TypeError("_generate_next_value_ must be defined before members")
   115|         3|            0|            0|  0.00%|                setattr(self, '_generate_next_value', value)
   116|         0|            0|            0|  0.00%|            elif key == '_ignore_':
   117|         0|            0|            0|  0.00%|                if isinstance(value, str):
   118|         0|            0|            0|  0.00%|                    value = value.replace(',',' ').split()
   119|         0|            0|            0|  0.00%|                else:
   120|         0|            0|            0|  0.00%|                    value = list(value)
   121|         0|            0|            0|  0.00%|                self._ignore = value
   122|         0|            0|            0|  0.00%|                already = set(value) & set(self._member_names)
   123|         0|            0|            0|  0.00%|                if already:
   124|         0|            0|            0|  0.00%|                    raise ValueError(
   125|         0|            0|            0|  0.00%|                            '_ignore_ cannot specify already set names: %r'
   126|         0|            0|            0|  0.00%|                            % (already, )
   127|         0|            0|            0|  0.00%|                            )
   128|        31|            0|            0|  0.00%|        elif _is_dunder(key):
(call)|        31|  0.000997782|  3.21865e-05|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:22 _is_dunder
   129|         9|            0|            0|  0.00%|            if key == '__order__':
   130|         0|            0|            0|  0.00%|                key = '_order_'
   131|        22|            0|            0|  0.00%|        elif key in self._member_names:
   132|         0|            0|            0|  0.00%|            # descriptor overwriting an enum?
   133|         0|            0|            0|  0.00%|            raise TypeError('Attempted to reuse key: %r' % key)
   134|        22|  0.000969887|  4.40858e-05|  0.00%|        elif key in self._ignore:
   135|         0|            0|            0|  0.00%|            pass
   136|        22|            0|            0|  0.00%|        elif not _is_descriptor(value):
(call)|        22|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:12 _is_descriptor
   137|        22|            0|            0|  0.00%|            if key in self:
   138|         0|            0|            0|  0.00%|                # enum overwriting a descriptor?
   139|         0|            0|            0|  0.00%|                raise TypeError('%r already defined as: %r' % (key, self[key]))
   140|        22|            0|            0|  0.00%|            if isinstance(value, auto):
   141|         0|            0|            0|  0.00%|                if value.value == _auto_null:
   142|         0|            0|            0|  0.00%|                    value.value = self._generate_next_value(
   143|         0|            0|            0|  0.00%|                            key,
   144|         0|            0|            0|  0.00%|                            1,
   145|         0|            0|            0|  0.00%|                            len(self._member_names),
   146|         0|            0|            0|  0.00%|                            self._last_values[:],
   147|         0|            0|            0|  0.00%|                            )
   148|         0|            0|            0|  0.00%|                    self._auto_called = True
   149|         0|            0|            0|  0.00%|                value = value.value
   150|        22|            0|            0|  0.00%|            self._member_names.append(key)
   151|        22|            0|            0|  0.00%|            self._last_values.append(value)
   152|        34|            0|            0|  0.00%|        super().__setitem__(key, value)
   153|         0|            0|            0|  0.00%|
   154|         0|            0|            0|  0.00%|
   155|         0|            0|            0|  0.00%|# Dummy value for Enum as EnumMeta explicitly checks for it, but of course
   156|         0|            0|            0|  0.00%|# until EnumMeta finishes running the first time the Enum class doesn't exist.
   157|         0|            0|            0|  0.00%|# This is also why there are checks in EnumMeta like `if Enum is not None`
   158|         0|            0|            0|  0.00%|Enum = None
   159|         0|            0|            0|  0.00%|
   160|         0|            0|            0|  0.00%|class EnumMeta(type):
